1090	com.cleanmaster.mguard;com.gameloft.android.ANMP.GloftSIHM	boost my phone to play spiderman.	this my phone to play spider-man (0.83911705)
1356	com.android.mms;com.google.android.apps.maps	Open the message from Greg. Copy the Addr- copy the text 37070 Bainbridge Road Solon Ohio. Open up the map application google maps. Navigate to that address.	open the message from Greg (0.98006248) how copy the ad copy the text 3707 ou benbridge Road Solon Ohio (0.88257426) open up the map application Google Maps (0.95022351) navigate to that address (0.98762906)
1357	com.sec.android.app.music;com.android.chrome;com.android.vending;com.spotify.music	Ok Open the Music app. show me playlist. OK open up chrome. Search for spotify and download it. Ok open spotify. Search for Traditional music. Search for more traditional music. Search for Bal Folk. Close spotify.	open the music app (0.98762906) um show me playlist (0.95906425) okay open up Chrome (0.81118906) search for Spotify and download it kay open Spotify (0.68065047) search for traditional music (0.98087406) search for more traditional music (0.96344012) search for Bell folk (0.94913399) close Spotify (0.98762906)
1358	com.android.email;com.android.contacts;call	Check email. send an email to Soloman Douglas. Whats happening with the drums. Open up a phone call to Soloman. His Cellphone.	check email (0.98355746) send an email to Solomon Douglas what's happening with the drums (0.9790144) open up the phone call to Solomon (0.88316154) his cell phone (0.84256083)
1359	call;com.google.android.apps.maps	Please give Corrine a phone call and let her know I'm on I'm coming but also set the car to navigate to her house.	please give current of phone call and let her know I was on I'm coming but also set the card navigate to her house
1360	com.android.mms;com.google.android.apps.maps	Open up a text message to David Adamson. Let him know I am on my way to come get the key. Also open up a navigation. Navigate to his house. Navigate to the other David's house David Adamson.	open up the text message to David Adamson (0.95278668) let him know I'm on my way to come get the key (0.97109747) also open up the navigation navigate to his house (0.91197681) navigate to the other David's house David Adamson (0.98288882)
1361	com.google.android.apps.maps;call	Navigate me to carnegie mellon umm campus uhh how about on tech street. Give me the fastest route. Please call Joe Foreman. use his mobile.	navigate me to Carnegie Mellon campus about on text Street take me the fastest route (0.93816245) please call Joe Foreman (0.96421218) uses mobile
1362	com.google.android.apps.maps;call	Navigate to Sarah Jackson Black Community Center in Swissvale. Ok also call Alex. home phone.	navigate to Sarah Jackson black community center in Swissvale (0.97906929) okay um also call Alex (0.97901773) home phone (0.92517996)
1363	com.lge.email;com.android.chrome	Do you mind checking my two yahoo accounts for me?	you mind checking out my to yahoo account for me please (0.92943358)
1364	com.google.android.gm;com.android.chrome	do you mind checking my two gmail accounts for me again please?	I want checking my two gmail accounts will Reagan
1365	com.lge.email;com.android.chrome	Can you please open up my two yahoo accounts and check them for me please?	can you please open up my two yahoo accounts in check-in for me please (0.82806122)
1366	com.android.settings;com.latedroid.juicedefender	Could you open up the settings and turn down my screen brightness at twenty percent and also open up the juice defender app for me?	do you open up the settings and turn down my screen brightness to 20% and also open up the juice defender app for me
1367	com.google.android.youtube;com.lge.clock	Could you open up my Suicide Silence playlist and also start my stopwatch app. And whenever I scream out lap make sure to hit the button to get the time on that.	can you open up my eyes Suicide Silence playlist and also God start my stopwatch app (0.95057011) and whenever I scream out laugh make sure the hit the button to get the time on them
1368	com.lge.clock;com.google.android.youtube	Could you open up my Suicide Silence playlist and also the stopwatch app?	key of love is suicide silence playlist and also the a stopwatch app (0.87274319)
1369	com.android.chrome;com.lge.email	Could you check my email account using chrome and also the account linked to my phone as well?	can you check my email account using Chrome and also the account linked to my phone as well
1370	com.lge.clock;com.spotify.music	Could you start my stop watch on the phone and also bring up the fall of troy playlist on spotify?	start my stopwatch on the phone and also bring up the app Foursquare playlist on Spotify
1371	cmu.troy.androidlogger;com.google.android.gm;com.android.chrome	Ok could you send the data to LACS from the android logger? And also could you sign me up for? Could you fill the 12 pm on Wednesday slot for me?	add that to my CSN Android logger and also can you sign me up for (0.53624874) the phone at 12 p.m. on Wednesday slot for me (0.92786938)
1372	com.lge.email;com.android.chrome	Yeah could you open both of my yahoo accounts one linked to my phone and also the one via chrome?	could you open up my yahoo account to my phone and also the one on via Chrome
1373	com.google.android.gm;com.android.chrome	Ok can you open both of my gmail accounts one linked to my phone and also the one through chrome?	can you open both of my gmail accounts on one link to my phone also the one through Chrome
1374	cmu.troy.androidlogger;com.android.chrome	Can you send my latest logs to LACS and also check my yahoo account for me via chrome?	SKU stand in my ass latest log2 Latell ICS and also I check my yahoo account for me via Chrome (0.87451601)
1375	com.android.gallery3d;com.whatsapp	Open gallery and look at pictures taken yesterday. Select third picture. Open whatsapp. Click on conversation with Jenny. Attach this picture file and send.	open gallery and look at pictures taken yesterday (0.98626763) I select a third picture (0.84174883) open whatsapp (0.95557618) click on conversations with Jenny (0.9553175) attach this picture file and send (0.98760915)
1376	com.whatsapp	Open whatsapp and find conversation with Harshit. Search conversation with Harshit for word Tumblr spell T-U-M-B-L-R. Read next three posts after.	open whatsapp and find conversations with her s*** (0.97689545) search conversation with her should forward tumblr spell tumblr read next three posts after (0.95549357)
1377	com.facebook.katana;com.android.chrome	Find recent facebook posts from Jenny. Find most recent post should say Women in Business in the title.	find recent Facebook posts from Jenny I find most recent post should say uhh women in business in the title (0.8880555)
1378	com.android.gallery3d;com.whatsapp	Open gallery and find pictures from Sunday. Find first picture taken on Sunday morning. Attach attach picture to Whatsapp message. Harshit.	open gallery and find pictures from Sunday (0.98143452) find a first picture taken Sunday morning (0.93556821) attach attach picture to whatsapp message (0.96888423) I Heart It (0.42565966)
1379	com.android.chrome;com.google.android.apps.maps	Search for shadyside AAA. Open address in the maps and search for direction from my location.	search for Shadyside triple AAA (0.91938382) open address on the maps and search for directions from my location (0.97961015)
1380	com.facebook.orca;com.google.android.apps.maps	Message Alok about the lunch plans. Tell him I will be there soon. Search previous messages for an address. It should say Northumberland in the title. Find one that has number in it. Open this in maps. From my location.	message Alok about work about the lunch plans (0.79493701) tell him I'll be there soon (0.987629) I search previous messages for an address (0.93139201) it should say Northumberland in the title (0.94535697) find one that has a number in it (0.9772169) open this in maps from my location (0.97799206)
1381	com.facebook.katana;com.android.chrome	Open facebook. Read me first two stories. Open the second story.	open facebook (0.97843897) read me first two stories (0.93039691) open the second story (0.94968748)
1382	com.facebook.katana;com.android.chrome	Open facebook. Check first two posts from jenny. Read the first two stories from my newsfeed. Open the first story.	open facebook (0.97843897) check first two posts from Jenny read the first two stories from my newsfeed (0.95569593) open the first story (0.96171904)
1383	com.facebook.katana;com.android.chrome	Open facebook. Read first three posts. Read first two news stories. Open the first story.	open facebook (0.97843897) read first three posts (0.90143538) read the first two news stories (0.78774732) open the first story (0.93689507)
1384	com.facebook.katana	Open Facebook. read first three new stories. Open link about deforestation. Go back to facebook. " Share link about deforestation put in caption ""o m g what w t f question mark question mark smiley face hashtag oh no""."	open facebook (0.97795367) read first 3 news stories open link about deforestation go back to Facebook (0.98343772) share link about deforestation putting caption oMG what WTF??? :-) hashtag Ohno
1385	com.facebook.katana;com.android.chrome	Open Facebook. Read me first three stories from my newsfeed. Open story about stealers.	open facebook (0.97651017) read me first three stories from my newsfeed (0.94712603) open story about Steelers (0.95930934)
1386	com.facebook.katana;com.android.chrome;com.facebook.katana	Open Facebook. Read me the first three headlines from my feed. Open the third headline. Go back to facebook. " Share post about patriots add the caption ""Haha I told you so""."	open facebook (0.97843897) Read Me the first three headlines from my newsfeed (0.7633366) LA Fitness 3rd (0.85270035) go back to Facebook (0.98762906) share post about Patriots had the caption haha I told you so (0.93936306)
1387	com.poshmark.app;com.android.gallery3d;com.poshmark.app	Open poshmark app. Go to my profiles. click on sell button. Open camera. Save picture to new post. " Type caption ""Brand new dress new with tags thirty dollars""."	open Poshmark app (0.98762912) go to my profile tab (0.99010324) click on cell button (0.95254821) open camera (0.98762906) save picture to new post (0.98267937) type caption brand new dress new with tags $30 (0.94984156)
1388	com.facebook.katana;com.android.chrome	Open facebook. What are my notifications? Open the story in facebook read full headline. Is this from the Onion? Open this link in new tab.	open facebook (0.97844911) what are my notifications (0.98762906) open the story in facebook referral headline is this from the onion (0.97474849) open this link in a new tab (0.987629)
1389	com.poshmark.app;com.android.gallery3d;com.poshmark.app	Open Poshmark app. Go to my profile. Click on the Sell button. Open my Click the button that says existing picture. And open the gallery to choose the gallery. Choose the third picture taken yesterday. " Add caption ""gently worn dress fifty percent off fifteen dollars""."	open Poshmark app (0.93660307) I go to my profile (0.96914041) click on the sell button (0.95248878) open my click the button that says existing picture (0.96513653) an open the gallery to choose a picture (0.88699615) choose the third picture taken yesterday (0.96720481) add caption a gently worn dress $0.54 off $15 (0.92714173)
1390	com.google.android.gm;com.android.chrome	Open email. Open doodle in chrome. what is the name of the pool? What are the days that are open? Click yes and write my name in.	open email (0.93060607) open doodle in Chrome what is the name of the pole (0.93715662) what are the days that that are open (0.93216205) click yes and write my name in (0.96235228)
1391	com.whatsapp;com.android.deskclock	Open whatsapp converastions with Jenny. Tell her that I would I am free at 8 pm to talk. Open my alarm. I need an alarm for 8 pm tomorrow.	open whatsapp conversations with Jenny (0.97208309) tell her that I would I'm free at 8 p.m. tomorrow to talk (0.97687733) open my alarm (0.96590406) I need an alarm for 8 p.m. tomorrow (0.97977525)
1392	com.whatsapp;com.android.gallery3d	Open Whatsapp. Open conversations with Harshit. I want to attach a file from my gallery. Of the photos taken yesterday show me all photos taken between five and six in the evening. The third one.	open whatsapp (0.97185159) open conversations with her s*** (0.96331251) I want to attach a file from my gallery (0.98758942) of the photos taken yesterday show me all photos taken in between 5 and 6 in the evening (0.95187545) the third one (0.95094675)
1393	com.poshmark.app;com.whatsapp	Open poshmark. Go to my profile and my sales. click on offer from person about the pink dress. How much is she offering? accept. Open whatsapp. Jenny. Tell her thank you so much for telling me about poshmark. I just sold a dress for two hundred bucks I paid six for it.	open Poshmark (0.98762906) I go to my profile in my sails (0.89557159) click on offer from a person about the pink dress (0.96260417) how much is she offering (0.97736347) except (0.46095657) open whatsapp (0.93335974) Jenny (0.55892617) tell her thank you so much for telling me about Poshmark I just sold address for 200 box I only paid 6 for it (0.94992596)
1394	com.android.deskclock;com.jrdcom.weather	Snooze. Snooze for ten more minutes. Snooze for five more minutes. Open weather. What does the weather look like today?	narrows (0.8823933) snooze for 10 more minutes (0.95331961) shoes for 5 more minutes open weather (0.99381453) what is the weather look like today (0.987629)
1395	com.google.android.gm;com.android.gallery3d;com.google.android.gm;com.android.documentsui;com.google.android.apps.docs	Open gmail. Is it from myself? Open it. Retry. Retry opening. Download image attachment. Open gallery. Find picture that was just downloaded. Go back to gmail. Try downloading it again. Open documents. Look for it there. Open open the picture.	open gmail (0.97869611) is it from myself (0.97532004) open it (0.9878903) retry (1) retry opening (0.96887076) download image attachment open gallery (0.98762906) try to find picture that was just downloaded (0.9487198) go back to Gmail (0.98736829) try downloading it again (0.97176802) open documents (0.99381453) look for it there (0.96060544) um open open the picture (0.84256333)
1396	com.google.android.gm;com.android.documentsui;com.android.gallery3d;com.google.android.gm;com.android.gallery3d;com.whatsapp	Open Gmail. is the message from myself? Open message. Download image attachment. Check for it in documents. Check for it in gallery. Go back to Gmail. Try and download it again. Open is it open in gallery. Attach try Share it. Whatsapp. Send it to Jenny. " Send it also to Harshit with the caption ""Look what I made for Jenny isn't it funny""."	open gmail (0.97867537) a is a message from myself open message (0.98673594) download image attachment (0.98125076) check for it in documents (0.91645128) check for in gallery (0.91627276) go back to Gmail (0.91557503) China download it again (0.68075436) open is it open in gallery (0.96604538) i attack Herot whatsapp (0.914657) send it to a Jenny (0.90656024) send it also too harsh it with the caption look what I made for Jenny isn't it funny
1397	com.android.gallery3d;com.facebook.katana	Open Gallery and go to all the pictures I took in the last hour. " post the first picture to facebook please and put the caption ""this is my party face""."	open gallery and go to all the pictures I took in the last hour (0.98854101) post the first picture to Facebook please and put the caption this is my party face (0.98183525)
1398	com.android.deskclock;com.android.gallery3d	Dismiss. Open my gallery and go to my picture of schedule. Under Monday see whose name shows up. What time is listed underneath it? Perfect.	dismiss open my gallery and go to my picture of the schedule (0.9638657) under Monday see you whose name shows up (0.8201769) what time is listed underneath it (0.98016077) perfect (0.95427191)
1399	com.google.android.youtube;com.whatsapp	search on Youtube of funny ... what does the fox say. " Share this video with Harshit on Whatsapp caption ""what the f is this""."	a search on youtube of funny what does the Fox say share this video with her s*** on whatsapp caption what the f is this (0.96378714)
1400	com.google.android.youtube;com.whatsapp	" I want to share the video ""what does the fox say"" with my friend Harshit on Whatsapp. Please do that and caption it ""what is this""."	I want to share the video what does the Fox say with my friend her s*** on whatsapp please do that and caption it what is this (0.95163649)
1401	com.android.deskclock;com.android.gallery3d;com.jrdcom.weather	Snooze. check the picture I took of the schedule and tell me when I work today. Tell me who else works that day. tell me what the weather is gonna be like today. What is the windchill factor?	snooze I check the picture I took of the schedule and tell me when I work today (0.97430634) tell me who else works at day tell me what the weather is going to be like today (0.86682248) what is the wind chill factor (0.92696005)
1402	com.facebook.orca;com.whatsapp	What are they? put all three of them into a facebook group so I can talk to them at once and ask them all to split the difference and to meet at 6:30 on Saturday. Also message Jamie on Whatsapp and ask her if she can come at 6:30 on Saturday as well.	what are they (0.95798045) 
1403	com.whatsapp;com.google.android.talk	message Harshit. Ask him if he is free right now to talk. I really need to talk to him. call him over Google Hangouts.	iMessage harsh and ask him if he's free right now to talk I really need to talk to him (0.94220525) I call him over a Google Hangouts (0.90982473)
1404	com.whatsapp;call	ask Jenny if she is free to talk right now. Call her. Cellphone.	I'm as Jenny if she's free to talk right now (0.85757178) eye color (0.83618569) cell phone (0.87035561)
1405	com.android.deskclock;com.jrdcom.weather	Snooze. What's the weather gonna be like for today? What's that in Fahrenheit? Ok.	snooze what's the weather going to be like for today (0.96667993) what's that in Fahrenheit (0.95745659) 
1406	com.whatsapp;com.google.android.talk	message Harshit and ask him if he is free to talk yet. Call him please. On Google Hangouts.	iMessage hard s*** and ask him if he's free to talk yet (0.95265812) call him please (0.76937246) on Google Hangouts (0.97918344)
1407	com.google.android.gm;call	What is it? look up emails from the same person and find the contact number for her. Call them.	what is it (0.94668514) look up emails from the same person and find the contact number for her (0.98324269) call them (0.98762906)
1408	com.google.android.gm;com.facebook.katana	What is it? " post about this on facebook write ""Just received an email from Allan Lumba"" in parenthesis falls over."	what is it (0.95312023) post about this on Facebook right just received an email from Anya lumba in parentheses falls over (0.95065105)
1409	com.whatsapp;call	message Jenny on Whatsapp and ask her if she is free now. Call Jenny. Her cellphone.	iMessage any and on whatsapp and ask her if she's free now call Jenny (0.89877123) her cell phone (0.7843399)
1410	com.android.deskclock;com.facebook.katana;com.google.android.gm;com.facebook.katana;com.google.android.gm;com.android.deskclock	Snooze. What are my notifications for today? Who's the message from? What does it say? And the email? What time is it?	snooze (0.89031583) what are my notifications for the day (0.92766875) other than a message from (0.87963247) Mother's Day (0.52277994) NAU email what time is it (0.97961277)
1411	com.whatsapp;com.google.android.talk	Message harshit on whatsapp and ask him if he wants to talk on the phone now. Call him via hangouts.	message her s*** on whatsapp and ask him if he wants to talk on the phone now (0.9130398) call him via hangouts (0.96745861)
1412	com.android.gallery3d;com.facebook.katana	Put up the photo that I took that is taken of me bungee jumping as my new cover photo.	put up the photo that I took that is taken of me bungee jumping as my new cover photo
1413	com.whatsapp;com.google.android.talk	Message Harshit on whatsapp and ask him if he is free to talk right now. Call him via hangouts.	message her s*** on whatsapp and ask him if he's free to talk right now (0.92323017) calling via hangouts
1414	com.android.deskclock;com.facebook.katana;com.whatsapp	Dismiss alarm. What are my notifications from last night? From who? What does she say? What time is it? Can you whatsapp her and tell her that I am not scheduled to work until 9?	dismiss alarm (0.98037881) what are my notifications from last night (0.98736286) from hell (0.95594865) what does she say (0.8035109) what time is it (0.97961277) can you whatsapp her and tell her that I'm not scheduled to work until 9
1415	com.facebook.katana;com.android.chrome	What are the first three stories on facebook? click on baseball season.	what are the first three stories on Facebook (0.96876705) 5 click on baseball season (0.93643183)
1416	com.google.android.gm;com.android.chrome	What new emails do I have? What does it say? If there's one for Wednesday at 2 o' clock sign me up for it. Is there a Wednesday at 3 o' clock? Is there an opening for Thursday morning? What time? Schedule me for that.	what new emails do I have (0.9853189) what does it say (0.9736824) who is there's one for Wednesday at 2 o'clock sign me up for it (0.95705128) is there a Wednesday at 3 o'clock (0.96943939) is there an opening for Thursday morning (0.98752469) what time (0.97911143) schedule me for that (0.97085452)
1417	com.android.deskclock;com.facebook.katana;com.google.android.apps.maps	Dismiss alarm. What are my notifications? What is it? Search directions from my hotel to University of Pennsylvania and tell me how long it's gonna take me to walk there?	dismiss alarm (0.95776987) what are my notifications (0.98762906) what is it (0.97373217) search directions from my hotel to the University of Pennsylvania and tell me how long is it take me to walk there
1418	com.android.gallery3d;com.facebook.katana	" Find the selfie that I took in the hotel bathroom and post it to facebook with the caption ""look where I am""."	find the selfie that I took in the hotel bathroom and posted to Facebook with the caption look where I am (0.93554181)
1419	com.android.deskclock;com.facebook.katana;com.google.android.gm	Snooze. What are my notification from overnight? What does it say? Ok could you email my the perspective the graduate coordinator and let her know that I will be late?	 what are my notifications from overnight (0.96866107) what does it say hey I could you email and my perspective as a graduate coordinator and let her know that I will be late
1420	com.ubercab;com.yahoo.mobile.client.android.im	Check how much it would cost to take an Uber from the pittsburgh amtrak station to my home in regent square. Text message matt via yahoo messager and ask him if he could please pick me up.	check how much it will cost to take an uber from the Pittsburgh Amtrak station to my home in Regent Square (0.98059028) text message Matt via Yahoo Messenger and ask him if he can pretty please pick me up
1421	com.whatsapp;call	Message Harshit and tell him that I really need to talk to him. Is him free? Answer.	mrs. Hirsch Parshat and tell him that I really need to talk to him as he free answer (0.93821359)
1422	com.android.deskclock;com.jrdcom.weather;SYSTEM;com.google.android.gm;com.facebook.katana	Dismiss alarm. What's the weather gonna be like today? Do I have any notifications from last night? Who's it from? What does she say? can you post on facebook oops I was late and she will see that I was feel bad.	dismiss alarm (0.97938943) what's the weather going to be like for today (0.98762906) Germany notifications from last night who is it from (0.94787896) what she say (0.89061308) can you post on Facebook groups I was late and then she'll see that I was feel bad (0.95288098)
1423	com.android.gallery3d;com.android.mms	" Find the picture the selfie I took of myself by the ocean in San Diego and send it to my friend Jen with the caption ""look where I was ha ha ha""."	find the picture of the selfie that I took of myself by the ocean in San Diego and send it to my friends gin with the caption look where I was hahaha
1424	com.facebook.katana;com.android.chrome	What are the first few items on my facebook feed? Open that one.	what are the first few items on my Facebook feed (0.98576945) open at 1 (0.88660061)
1425	com.google.android.gm;com.android.browser	Ok open up Gmail. Search for Belvederes bar that was in the email.	open up Gmail (0.92510718) search for Belvedere's bar that was in the email (0.91944247)
1426	com.android.browser;com.google.android.youtube	Open up dlisted dot com. Open funny cat video on dlisted.	open up dlisted.com (0.86394644) open funny cat video on Dlisted (0.96776319)
1427	com.android.browser;com.google.android.youtube;com.android.browser	Open up Radar dot com on Chrome. Open funny dog video. Switch switch back to browser. go back to Radar dot com.	open up radar.com on Chrome (0.96809405) open funny dog video (0.9572894) switch to switch back to browser (0.98644972) go back to radar.com (0.98893392)
1428	com.android.browser;com.google.android.apps.maps;com.android.browser	Open up browser and search for UPMC Presbyterian. Get directions to UPMC Presbyterian. Look for bus times on browser.	open up browser and search for UPMC Presbyterian (0.987629) get directions to UPMC Presbyterian (0.98762906) look for bus times on browser (0.97365212)
1429	com.android.mms;jp.kyocera.camera	Open up messaging. Text message Scott. Attach image. Funny cat.	open up messaging (0.98353368) text message Scott (0.99175268) attach image (0.8916893) funny cat (0.96029818)
1430	call;com.android.mms	Call Scott cell. end call. Text Scott cell. I am here.	call Scott cell (0.98621982) and Cole (0.50074327) text Scott cell (0.98438734) I am here (0.98099953)
1431	com.android.mms;call	Text Scott. Where will you be to pick me up? Call Scott. Call Scott cell.	text Scott (0.95199263) where will you be to pick me up (0.95646363) call Scott (0.95107949) call Scott cell (0.9870798)
1432	com.google.android.youtube;com.android.browser	Open Youtube. Search funny baby. Open funny baby article on website.	open YouTube (0.98281205) search funny baby (0.96286947) open funny baby article on website (0.98469043)
1433	com.android.browser;jp.kyocera.camera	Open camera. Take picture. Text message Scott. Attach picture. Funny cat.	open camera (0.98762906) take picture (0.98102784) text message Scott (0.98736334) attach picture (0.98157859) funny cat (0.86597824)
1434	com.android.browser;com.android.settings;com.android.browser;com.birdstep.android.cm;com.android.browser;com.android.settings;com.android.browser	Open dlisted dot com. Open settings and turn off wifi. Go back to browser and dlisted dot com. Ignore connection optimizer. Close connection optimizer. Return to Browser dlisted dot com. Open settings and turn on wifi. Open browser. dlisted dot com.	open dlisted.com (0.95211399) open settings and turn off wifi go back to browser and dlisted.com (0.97973055) ignore connections optimizer for closed connections optimizer return to browser dlisted.com (0.98021245) open settings and turn on Wi-Fi (0.987629) open browser (0.98762906) dlisted.com (0.98762906)
1435	com.android.browser;com.android.chrome	Open Browser to google dot com. Open Android Browser to google dot com Chrome Browser to google dot com.	open browser to google.com (0.98762906) open Android browser to google.com on Chrome browser to google.com (0.98153162)
1436	com.android.browser;com.google.android.youtube;com.android.browser	Open Android Browser. Radar dot com. Open link to music video on radar dot com. Return to browser Radar dot com.	open Android browser (0.96906298) radar.com (0.98762906) open link to music video on radar.com (0.93817937) return to browser radar.com (0.97703516)
1437	com.android.mms;call;com.android.mms	Compose text message. How are you today? Scott. Call Scott cell. He didn't pick up so text Scott Cell. Where are you?	compose text message (0.98762912) how are you today (0.98762906) Scott (0.84988403) call Scott cell (0.98737365) you going to pick up so on text Scott cell (0.95070851) where are you (0.96162099)
1438	com.android.settings;com.android.browser	Open settings turn off wifi. Open browser to radar dot com.	open settings turn off wifi open browser to radar.com (0.98762906)
1439	com.android.mms;com.android.browser;com.android.mms;com.android.browser	Open text messages. Open browser to Ikea dot com. Reply to text message. How are you? Switch back to browser Ikea website.	Open Text Messages (1) open browser to ikea.com (0.98762906) reply to text message (0.98733926) how are you (0.95065469) switch back to browser IKEA website (0.9570443)
1440	com.android.browser;com.android.settings;com.android.browser;com.birdstep.android.cm	Open Ikea dot com on browser. Open settings and turn off wifi. Go back to browser Ikea dot com. Close connections optimizer.	open ikea.com on browser (0.98168659) open settings and turn off wifi go back to browser ikea.com (0.98727024) close connections optimizer (0.98185968)
1441	com.android.settings;com.android.browser	Open settings and turn off wifi. Open browser to Ikea dot com.	open settings and turn off wifi open browser to ikea.com (0.98762906)
1442	com.android.browser;com.android.calculator2;com.android.browser	Open browser to Ikea dot com. Open a new tab on Ikea dot com. Ikea cabinets. Open calculator app. Cabinet price twenty dollars plus a hundred and fifty dollars. Open browser to Ikea dot com.	open browser to ikea.com (0.98762906) open a new tab on ikea.com (0.98385614) IKEA cabinets (0.98762906) open calculator app (0.96551007) cabinet price $20 + $150 (0.90594959) open browser to ikea.com (0.98762906)
1443	com.android.mms;call;com.android.contacts	Open text messages. Scott. Where are you? Call Scott cell. Open contacts.	Open Text Messages (1) Scott (0.80812836) where are you (0.96162099) call Scott cell (0.98732561) open contacts (0.98762906)
1444	com.android.browser;com.google.android.apps.docs	Op Open Ikea dot com in browser. Search for cabinet manual on Ikea dot com. Download PDF of manual onto docs.	open ikea.com in browser search for cabinet manual on ikea.com (0.97420341) download pdf of manual on 2006 (0.93399751)
1445	call;com.android.mms	Call Scotts Cell. Text Scott. I am finished.	call Scott cell (0.98737603) text Scott (0.95198315) I am finished (0.98762912)
1446	jp.kyocera.camera;com.android.mms	Open camera. Select funny cat picture. Attach to text message for Scott. Look at the cat haha.	open camera (0.98646849) select funny cat picture (0.96635127) attached to text message for Scott (0.96343786) look at the cat haha
1447	com.android.browser;com.google.android.youtube;com.android.browser	Dlisted dot com. Select snowman video link. Open using youtube. Alright Now the video is over close youtube. Return to dlisted on the browser.	dlisted.com (0.98762906) select snowman video link (0.91614723) open using YouTube (0.97870016) I know that the videos over clothes YouTube (0.91013122) return to be listed on the browser (0.90451229)
1448	com.google.android.gm;com.android.browser;com.google.android.gm;com.android.browser	Open gmail. open new message. click on link. open in browser. return to gmail. open other link in browser.	open gmail (0.97872198) open new message (0.87261635) click on link open in browser (0.96911007) return to Gmail (0.95287865) open other link in browser
1449	com.google.android.gm;com.google.android.apps.docs;com.google.android.gm	Open Gmail. View message. Download document. View Document. Return to Gmail.	open gmail (0.9789995) you message (0.82368827) download document (0.98217392) view document (0.94938481) return to Gmail (0.95273226)
1450	com.android.calculator2;jp.kyocera.camera	Open calculator. Three hundred and eighty four point five times eight. Open camera. Take picture of item. Take another picture of item.	open calculator (0.98762906) 384.5 times 8 (0.96614045) open camera (0.98760879) take picture of item (0.98188794) take another picture of item (0.99010324)
1451	jp.kyocera.camera;com.android.mms	Open Camera. Take picture of view from window. Attach to text message for scott. The weather stinks.	open camera (0.98762906) take picture of view from window (0.98088187) attached to text message for Scott (0.95781606) the weather stinks (0.98762912)
1452	com.android.mms;jp.kyocera.camera;com.android.mms	Compose message for Jackie. Attach image from camera Old Building photo. I'd like to say in the message look at this old building.	compose message for Jackie (0.94234407) attach image from camera (0.96141791) old building photo (0.97547245) I'd like to say in the message look at this old building (0.95519)
1453	com.google.android.gm;com.android.browser	Open gmail. Open link for community program.	open gmail (0.97871161) open link for Community Program (0.77422494)
1454	com.android.mms;jp.kyocera.camera;com.android.mms;jp.kyocera.camera;com.android.mms	Compose text message for Scott. Attach image of cat looking silly. Text check this out. Send message. Open reply from Scott. Attach different picture of cat. He is still silly.	compose text message for Scott (0.9908188) attach image of cat looking silly (0.90930015) text check this out (0.98762906) send message (0.98762906) open reply from Scott (0.96677089) attach different picture of cat (0.97651815) he is still silly (0.96864748)
1455	com.google.android.gm;com.android.browser	Open gmail. Click on link for next door website.	open gmail (0.97871161) click on link for next door website (0.93875378)
1456	call	Call my parents at home.	call my parents at home (0.98762906)
1457	jp.kyocera.camera;com.android.mms	Open Camera. Select picture of giant pizza. Attach to new text message for Jackie. Check out this crazy pizza.	open camera (0.98762906) select picture of giant pizza (0.99010324) attached to new text message for Jackie (0.95156306) check out this crazy pizza (0.94042647)
1458	com.android.browser;com.birdstep.android.cm;com.android.browser	Open browser. Open settings to turn on wifi. Return to browser. Google dot com.	open browser (0.98762906) open settings to turn on wifi return to browser (0.97244716) google.com (0.95228302)
1459	com.android.browser;com.birdstep.android.cm;com.android.browser;com.birdstep.android.cm;com.android.browser	Open browser. Turn on wifi with birdstep. Return to browser. Turn wifi on and off using birdstep. Return to browser. Dlisted dot com.	open browser (0.98762906) turn on Wi-Fi with bird stuff return of browser turn Wifi on and off on bird step return to browser dlisted.com (0.98762906)
1460	com.android.browser;com.android.chrome;com.android.browser;com.android.chrome	Open dlisted dot com. Yes. Open Radar dot com using the android browser. Yes open with chrome. Open a new tab in chrome for Mad dot com.	open dlisted.com (0.9483214) yes (0.55181062) open radar.com using Android browser (0.97168815) yes open with chrome (0.97219938) open a new tab in chrome for match.com (0.95996153)
1461	com.android.browser;com.android.chrome	Open Mad dot come on android browser. Open with chrome.	open match.com on Android browser (0.98304766) open with chrome (0.97377473)
1462	com.android.browser;com.android.chrome	Open TMZ dot com using android browser. Open with Chrome.	open tmz.com using Android browser (0.97360802) open with chrome (0.98667502)
1463	com.google.android.gm;com.android.chrome;com.android.browser	Open Gmail. Select link for nextdoor dot com Open Nextdoor dot com link in android browser.	open gmail (0.9789834) select link for nextdoor.com open nextdoor.com link in Android browser
1464	com.android.settings;com.android.browser	Open android settings. Turn off Wifi. Open browser to Ikea dot com.	open Android settings (0.98762912) turn off Wifi open browser to ikea.com (0.98762906)
1465	com.android.mms;jp.kyocera.camera;com.android.mms	Compose picture message to Holly. Attach picture of spots caster. Do you remember this guy? Open Reply.	compose picture message to Holly (0.97248471) attach picture of sportscaster (0.9323765) do you remember this guy (0.9599207) open reply (0.98254299)
1466	call;com.coremobility.apps.vnotes;call;com.coremobility.apps.vnotes;call	I swipe to ignore. Open the voicemail app and check the message. Delete message.	swipe to ignore (0.85377836) open the voicemail app and check the message delete message (0.96441209)
