547 	com.todaytix.TodayTix;com.todaytix.TodayTix;com.episode6.android.nycsubwaymap	checking broadway ticket prices and looking up where they were playing in nyc
548 	com.facebook.katana;com.facebook.orca;com.facebook.katana	using facebook messenger with friend ( todd )
549 	com.pnc.ecommerce.mobile.vw.android;com.discoverfinancial.mobile	checking bank account online ( pnc ) and then paying credit card bill ( discover )
550 	com.google.android.gm;com.google.android.gm;com.google.android.gm;cmu.troy.androidlogger	sending logs
551 	com.google.android.deskclock;com.facebook.katana;com.android.mms;com.facebook.katana;com.google.android.gm	alarm clock went off checked facebook gmail and texts for any new message .
552 	com.android.mms;com.android.contacts;outgoing_call;com.android.phone;com.android.dialer;com.android.chrome	received voicemail via text ( google voice ) from mother-in-law ( marie ) and then returned her call
553 	com.google.android.gm;com.facebook.katana;com.google.android.gm;com.android.chrome;com.facebook.katana	checking gmail for new messages and facebook for new messages or stories opened fb link in chrome
554 	com.google.android.gm;com.android.mms;com.google.android.gm;com.android.mms	looking up flight information for dad ( rick ) and texting it to him
555 	com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps;com.motorola.MotGallery2;com.android.chrome;com.google.android.apps.maps;com.android.chrome;com.android.mms;com.google.android.gm	looking up restaurants and reviews on google maps and directions to mario 's pizza in beaver pa. emailed and mms wife a screenshot of the map location so she could meet me there .
556 	com.android.contacts;com.android.phone;outgoing_call;com.android.dialer;com.google.android.apps.maps;com.android.contacts;com.android.mms;com.android.mms;com.android.dialer	calling and texting joelle ( wife ) regarding dinner plans
557 	com.discoverfinancial.mobile;com.android.chrome	pay credit card bill app opens chrome on discover card mobile site for confirmation
558 	com.android.chrome;com.google.android.youtube;com.android.chrome;com.google.android.youtube;com.android.chrome;com.google.android.youtube;com.android.chrome	play tina turner river deep mountain high on youtube
559 	com.android.chrome;com.google.android.gm;com.android.chrome;cmu.troy.androidlogger	receive doodle link make appointment and send logs
560 	com.android.chrome;com.android.calendar	add study time to calendar
561 	com.google.android.gm;com.android.browser	looking up information about a place where i was going that had emailed me
562 	com.google.android.youtube;com.android.browser	looking at a video linked from an online blog
563 	com.android.browser;com.google.android.youtube;com.android.browser;com.google.android.youtube;com.android.browser	looking at websites watching linked videos
564 	com.android.browser;com.google.android.apps.maps;com.android.browser	looking up location where i was going in oakland
565 	com.android.mms;jp.kyocera.camera	sending picture message
566 	outgoing_call;com.android.dialer;com.android.mms	texting and calling my boyfriend
567 	com.android.mms;com.android.dialer	texting then calling my boyfriend scott
568 	com.google.android.youtube;com.android.browser	browsing sites and watching videos linked from site
569 	com.google.android.youtube;com.android.browser	browsing sites watching video linked from site
570 	jp.kyocera.camera;com.android.mms	taking picture sending picture message to scott
571 	com.android.browser;com.android.settings;com.android.browser;com.birdstep.android.cm;com.android.browser;com.android.settings;com.android.browser	browsing websites turning wifi on and off
572 	com.android.dialer;com.android.browser	calling store to see if they had an item for christmas got their number from website
573 	com.android.browser;com.android.chrome	browsing websites but browser got stuck so i switched to chrome
574 	com.android.browser;com.google.android.youtube;com.android.browser;com.google.android.youtube;com.android.browser	browsing sites watching videos linked from site on youtube app
575 	com.android.mms;com.android.dialer;com.android.mms;com.android.mms	sending text messages and calling scott
576 	com.android.settings;com.android.browser	turning off wi-fi browsing sites
577 	com.android.mms;com.android.browser;com.android.mms;com.android.browser;com.android.mms	texting browsing ikea site
578 	com.android.browser;com.android.settings;com.android.browser;com.birdstep.android.cm;com.android.browser	browsing ikea site turning off wi-fi
579 	com.android.settings;com.android.browser	turning off wi-fi browsing sites
580 	com.android.browser;com.android.browser;com.android.calculator2;com.android.browser	browsing ikea site using calculator to check out
581 	com.android.mms;com.android.dialer;com.android.contacts	texting and calling scott
582 	com.android.browser;com.google.android.apps.docs	downloading document from website and viewing it
583 	com.android.browser;com.google.android.youtube;com.android.browser	browsing website and watching video linked from website
584 	com.google.android.gm;com.android.browser;com.google.android.gm;com.android.browser;com.google.android.gm;com.android.browser	checking email clicking link within email
585 	com.google.android.gm;com.google.android.gm;com.google.android.apps.docs;com.google.android.gm	checking gmail opening document
586 	com.android.browser;com.android.settings;com.android.browser	browsing sites and turning off wi-fi
587 	com.android.calculator2;jp.kyocera.camera;jp.kyocera.camera	using calculator for shopping trip taking picture of item from shopping trip
588 	jp.kyocera.camera;com.android.mms	looking at pictures sending picture message
589 	com.android.mms;jp.kyocera.camera;jp.kyocera.camera	sending a picture message
590 	com.google.android.gm;com.android.browser	checking gmail and clicking link
591 	com.android.mms;jp.kyocera.camera;com.android.mms;jp.kyocera.camera;com.android.mms	sending picture message to scott
592 	com.google.android.gm;com.android.browser;com.google.android.gm	checking gmail and clicking link off email
593 	com.google.android.gm;com.android.browser	clicked link from gmail to view on browser
594 	jp.kyocera.camera;com.android.mms;com.android.contacts;com.android.mms	sent a picture message to scott
595 	com.android.browser;com.birdstep.android.cm;com.android.browser	browsing sites and turning on wi-fi
596 	com.android.browser;com.birdstep.android.cm;com.android.browser;com.birdstep.android.cm;com.android.browser	browsing sites
597 	com.android.browser;com.android.chrome;com.android.browser;com.android.chrome;com.android.chrome	browsing sites
598 	com.android.browser;com.android.chrome;com.android.browser;com.android.chrome	browsing sites
599 	com.android.browser;com.android.chrome	browsing sites
600 	com.android.browser;com.android.chrome	browsing sites browser did not work so switched to chrome
601 	com.android.browser;com.android.chrome	browsing sites browser did not work so switched to chrome
602 	com.android.mms;com.android.contacts	checking text messages
603 	com.google.android.gm;com.android.chrome;com.android.browser	checking gmail clicked link off email link did not work in chrome tried other browser
604 	com.android.mms;com.android.contacts	checking text messages
605 	com.android.mms;com.android.contacts	checking text messages
606 	jp.kyocera.camera;com.android.mms	sent picture message
607 	com.android.settings;com.android.browser	turning off wifi to use browser
608 	com.google.android.gm;com.android.browser	checking gmail
609 	com.android.mms;jp.kyocera.camera;com.android.mms	sent a picture message
610 	com.android.browser;com.android.browser;com.android.chrome;com.android.browser	browsing sites
611 	com.android.browser;com.birdstep.android.cm;com.android.settings;com.android.browser;com.android.browser	browsing sites and turning off wifi
612 	com.android.dialer;com.coremobility.app.vnotes;com.android.dialer	ignored telemarketer and checked voicemail
613 	com.android.mms;com.android.mms;jp.kyocera.camera;com.android.mms	texting with scott and sending picture messages
614 	com.android.settings;com.android.browser	turning on wifi to use browser
615 	com.google.android.apps.maps;com.android.browser	getting bus directions to troy hill
616 	com.android.mms;com.android.contacts	texting karen
617 	com.android.browser;com.android.settings;com.android.browser;com.android.chrome;com.android.browser;com.android.chrome	browsing sites and turning wifi on/off
618 	com.android.browser;com.android.chrome	browsing sites was having connection issues so switched between browsers
619 	com.android.browser;com.android.chrome	link would not work in browser opened in chrome
620 	jp.kyocera.camera;com.android.mms	sending picture message to scott
621 	com.android.chrome;com.android.browser;com.android.chrome;com.android.browser;com.android.chrome	browsing sites switching between browsers as i was having connection issues
622 	com.android.mms;com.android.contacts	added friend to contact from text message
623 	com.android.chrome;com.kyocera.MipErrorDialog;com.android.browser;com.android.chrome	browsing sites and browser crashed
624 	com.android.chrome;com.android.browser;com.android.chrome	browsing sites and switching between browsers
625 	com.android.settings;com.android.browser;com.android.chrome	turning off wifi to browse sites
626 	jp.kyocera.camera;com.android.mms;com.android.mms	sending picture messages
627 	com.android.chrome;com.android.browser	browsing sites
628 	com.android.settings;com.android.browser;com.android.browser;com.android.chrome	turning off wifi to browse sites
629 	com.google.android.gm;com.android.browser	clicked link off gmail
630 	com.android.settings;com.android.browser	turned off wifi to browse sites
631 	com.android.chrome;com.android.browser;com.android.chrome	switching between browsers
632 	com.android.settings;com.android.browser;com.android.chrome	turning on wifi and switching between browsers
633 	com.android.contacts;com.android.mms	sending text messages
634 	com.android.browser;com.android.chrome	switching between browsers
635 	com.android.chrome;com.android.chrome;com.android.chrome;com.android.chrome;com.android.browser	browsing sites and switching between browsers
636 	jp.kyocera.camera;jp.kyocera.camera;com.android.mms	sending picture messages
637 	cmu.troy.androidlogger;com.google.android.gm;com.android.contacts	sending you logs
638 	com.android.chrome;com.android.browser	browsing site did n't work in one browser tried another
639 	jp.kyocera.camera;com.android.gallery3d	looking at images in gallery
640 	jp.kyocera.camera;com.android.mms	sending picture message
641 	com.android.chrome;com.android.vending	browsing sites which opened pop up for buying some game i did n't want
642 	com.android.browser;com.google.android.apps.maps;com.android.browser	looking for address to soundcat records and getting directions
643 	jp.kyocera.camera;com.android.mms	sending picture message to scott
644 	org.adblockplus.android;com.android.chrome	turned off adblock browser was n't working right
645 	cmu.troy.androidlogger;com.android.calendar	sent logs checked calendar reminder to send them
646 	com.google.android.gm;com.android.mms;com.google.android.gm	chatting with holly and emailing her links
647 	com.google.android.gm;com.android.chrome;com.android.settings;com.android.chrome	tracking packages from links in gmail reset wi-fi
648 	com.android.browser;com.android.chrome	browser was n't working correctly used chrome
649 	jp.kyocera.camera;com.android.mms	sending picture message to scott
650 	com.android.browser;com.android.chrome;com.android.settings;com.android.chrome;org.adblockplus.android;com.android.chrome	browser did n't work correctly tried chrome reset wi-fi still not working reset ad block
651 	com.android.settings;com.android.browser;com.android.chrome	turned off wi-fi browsed sites
652 	jp.kyocera.camera;com.android.mms;com.android.mms;com.android.mms	sent picture message to holly
653 	com.android.browser;com.android.chrome	browsing sites did n't work used chrome
654 	com.android.contacts;com.android.mms	messaging scott
655 	com.android.chrome;com.android.browser;com.android.chrome;com.android.chrome	looking up information about bob 's workplace
656 	com.android.mms;com.android.dialer;com.android.mms	messaging with bob and trying to call him
657 	com.android.chrome;com.google.android.apps.maps;com.android.chrome;com.android.chrome	browsing for and getting navigation to waterfront
658 	com.android.chrome;org.adblockplus.android;com.android.chrome;com.google.android.youtube;com.android.chrome	browsing dlisted saw funny dog video . browser was n't working right so i reset adblock . watched video on youtube .
659 	com.google.android.youtube;com.android.chrome	watched preview for national lampoon vacation remake
660 	com.google.android.youtube;com.android.chrome	watched more movie previews linked off site
661 	com.android.dialer;com.android.chrome	browsing website for east end tap room in lawrenceville and calling them
662 	com.android.mms;com.android.dialer;com.android.mms	texting and calling scott
663 	com.android.contacts;com.android.mms	texting bob
664 	com.android.dialer;outgoing_call;com.jrtstudio.music	calling target to see how late they were open listening to rap playlist on the walk there
665 	com.google.android.gm;com.android.chrome;com.android.chrome	got an email that an order was shipped tracking order with browser
666 	com.android.dialer;com.android.contacts;com.android.chrome	called pho minh restaurant to see if they were open
667 	com.google.android.apps.maps;com.android.chrome	browsed site for el milagro mexican restaurant used navigation
668 	com.google.android.apps.maps;com.android.chrome	browsed site for bed bath and beyond used navigation
669 	com.google.android.apps.maps;com.android.chrome	brought up navigation for bed bath and beyond again
670 	com.android.contacts;com.google.android.gm	added new email to my contact list
671 	com.android.browser;com.android.chrome	opened browser was n't working properly so switched to chrome
672 	com.android.browser;com.android.chrome;com.android.chrome	opened browser was n't working properly opened chrome
673 	com.android.mms;com.android.chrome;com.android.mms	texting with holly about an article i emailed
674 	com.android.chrome;jp.kyocera.camera;com.android.chrome	emailing a picture that i took
675 	com.android.chrome;com.google.android.youtube	browsing dlisted linked to funny animal video
676 	com.google.android.gm;com.android.calendar	checking mail adding reminders to calendar
677 	com.google.android.gm;com.android.chrome	clicking link off gmail to bulletin board
678 	com.google.android.play.games;com.android.settings	accidentally clicked on download opened play store
679 	jp.kyocera.camera;com.android.settings	went to take picture turned off wifi ( picture messages wo n't send if wifi is on )
680 	com.android.chrome;com.android.chrome;com.android.browser	browsing kitchen info
681 	com.android.calculator2;com.android.chrome;com.android.chrome;com.android.calculator2	calculating to see if i had enough money for everything looking up products i was getting
682 	com.android.chrome;com.android.browser;com.android.chrome	browsing dlisted
683 	com.android.browser;com.android.chrome	browsing gossip sites
684 	com.google.android.apps.docs;com.android.chrome	looking up kitchen installation instructions downloading
685 	com.google.android.gm;com.android.chrome;com.android.chrome;com.google.android.apps.docs;com.android.browser	checking mail clicking links to bulletin board . looking up and downloading instructions
686 	com.android.phone;com.android.mms	texting
687 	com.android.browser;com.android.chrome	browsing sites
688 	com.facebook.katana;com.htc.calendar	looking up details of event ( xmas party ) on facebook then checking time on calendar app
689 	com.htc.album;com.android.htccontacts;com.android.mms;com.htc.album;com.android.mms	sending a picture message t o a friend
690 	com.android.phone;com.android.mms	missed call from my dad and texting him back
691 	com.google.android.gm;com.htc.android.mail	email updates
692 	com.facebook.katana;com.android.browser;com.facebook.katana;com.android.browser;com.facebook.katana;com.android.browser	reading stories online from facebook
693 	com.htc.android.mail;com.android.browser;com.android.mms	reviewing work schedule on email and texting friend my hours
694 	com.android.mms;com.android.browser;com.pinterest	looking up recipes on pinterest and online and texting my sister emily about what to make
695 	com.android.mms;com.sec.android.app.camera	sending picture message
696 	com.android.vending;com.rechild.advancedtaskkiller;com.android.vending;com.rechild.advancedtaskkiller	using google play to download and install task killer app
697 	com.android.settings;com.rechild.advancedtaskkiller	using app to kill background apps
698 	com.android.mms;com.sec.android.app.camera;com.sec.android.gallery3d;com.sec.android.app.camera;com.android.mms;com.sec.android.gallery3d	took a photo viewed photo sent to jason via text
699 	com.google.android.gm;com.google.android.apps.maps	looking up address for eye doctor ; mapping directions to eye doctor
700 	com.android.incallui;com.android.mms	in coming call from dad then texting jason
701 	com.android.incallui;com.android.mms;com.android.incallui;com.android.mms	received call from grandma
702 	com.android.incallui;com.android.mms	call from dad cell then text to jason
703 	com.android.phone;outgoing_call;com.android.incallui;com.android.mms;com.android.contacts;outgoing_call;com.android.incallui;com.android.mms;com.android.incallui;com.android.mms	called jason ( no answer ) then he called back . texted my mom ( terri ) then called her and texted jason
704 	com.android.chrome;com.google.android.youtube;com.android.chrome;com.android.mms	looking up information on tires and then going to youtube to watch a video on tires then texting mom
705 	com.facebook.katana;com.google.android.youtube	saw a video in facebook news feed and looked it up on youtube
706 	com.fitbit.FitbitMobile;com.myfitnesspal.android;com.android.chrome;com.myfitnesspal.android	using fitbit and my fitness pal apps to log work out . looking up work out info using chrome
707 	com.android.mms;com.pnc.ecommerce.mobile	texting mom account balance using pnc app
708 	com.android.mms;com.redbox.android.activity	texting jason about movies to rent then checking red box for rentals
709 	com.timehop;com.android.mms	sending photo from time hop to leslie via text message
710 	com.nowaitapp.consumer;com.android.mms	checking wait time for hofbrahaus and then texting nikki how long
711 	com.android.mms;com.pnc.ecommerce.mobile;com.android.mms	texting mom about account transfer and using pnc app to look up info
712 	com.android.mms;com.sec.android.app.camera;com.android.mms	sending picture message to jason
713 	com.android.mms;com.nowaitapp.consumer;com.android.chrome;com.android.providers.downloads.ui;com.android.chrome;com.android.settings	texting stacey regarding dinner plans using no wait app to check wait times and then using web to lo make reservations and download menus
714 	com.android.chrome;com.nowaitapp.consumer;com.android.chrome;com.android.contacts;com.android.phone;outgoing_call;com.android.incallui;com.nowaitapp.consumer;com.android.contacts;com.android.phone;outgoing_call;com.android.incallui;com.android.contacts	using web to look up restaurant reservation options and menus then checking wait time on no wait app . called charthouse and salt grass to make reservations
715 	com.instagram.android;com.sec.android.app.camera;com.android.mms	added photo to instagram and then also sent photo in picture message
716 	com.sec.android.app.camera;com.android.mms	taking a photo and sending it via text message to emily
717 	com.google.android.deskclock;com.google.android.music	turned off first alarm when i woke up
718 	com.google.android.deskclock;com.google.android.music	turned off second alarm
719 	com.google.android.deskclock;com.google.android.music	shut off alarm when i woke up in the morning .
720 	com.google.android.deskclock;com.google.android.music	turned off second alarm when i woke up
721 	com.clearchannel.iheartradio.controller;com.google.android.music	opened iheart radio app but decided to listen to goldfrapp on google music instead
722 	com.motorola.email;com.google.android.gm	checked my two email accounts
723 	com.mobilityware.solitaire;com.bigduckgames.flow	played solitaire and flow
724 	com.google.android.deskclock;com.google.android.music	turned off alarm
725 	com.google.android.deskclock;com.google.android.music	turned off second alarm
726 	com.android.settings;com.android.chrome	connected to cmu wifi then got on the internet
727 	com.google.android.deskclock;com.google.android.music	turned off alarm
728 	com.google.android.deskclock;com.google.android.music	turned off second alarm
729 	com.google.android.gm;com.motorola.email	checked my email
730 	com.google.android.gm;com.android.documentsui;com.google.android.gm;com.android.dialer;com.android.phone;outgoing_call;com.android.dialer	checked email and looked at attached document . called my mom in regards to the email
731 	com.motorola.email;com.google.android.gm	checked email accounts
732 	com.android.contacts;com.google.android.apps.maps;com.android.dialer;outgoing_call;com.google.android.apps.maps	looked up location of veltre 's pizza and called to place an order
733 	com.tvguidemobile;com.nhl.gc1112.free	check the tv channel the pens game was on
734 	com.google.android.gm;com.motorola.email	checked email accounts
735 	com.motorola.email;com.google.android.gm	checked email
736 	com.google.android.gm;com.motorola.email;com.google.android.gm	checked email
737 	com.motorola.camera;com.motorola.MotGallery2;com.android.contacts;outgoing_call;call_begin;com.android.dialer	took a picture of my gas meter . called the gas company
738 	com.motorola.camera;com.motorola.MotGallery2	take a picture
739 	com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps	looked up location of tunnel of suds carwash . went to carwash 's website . navigate to the carwash .
740 	com.android.calendar;com.android.dialer;outgoing_call	looked at my calendar . called my mom .
741 	com.motorola.email;com.bredir.boopsie.clp	received email from the library about a book 's due date . went to the library 's app and renewed the book .
742 	com.android.vending;com.android.settings;com.android.vending;com.android.settings	tried to update app in google play store . google play said to turn on wifi . turned on my apartment 's wifi then went back to google play store . after the app finished downloading turned off wifi
743 	com.sec.android.app.clockpackage;com.facebook.orca;com.sec.android.app.clockpackage	alarm went off for rowing practice messaged housemates that i was not going turned alarm off
744 	com.android.calendar;com.android.mms	checking what time a meeting is at texting a reminder to a friend
745 	com.android.chrome;com.clearchannel.iheartradio.controller;com.android.chrome;com.clearchannel.iheartradio.controller;com.android.chrome;com.google.android.youtube;com.android.chrome	the arduous search through 3ws ' website to find a recent song playlist and then using iheartradio to listen and see if that was the song i was looking for
746 	com.cleanmaster.mguard;com.ea.game.tetris2011_na	playing bass boosted tetris
747 	com.android.mms;com.android.phone;com.android.mms;com.sec.android.app.clockpackage;com.android.mms;com.snapchat.android	random stuff
748 	com.android.chrome;com.android.mms	making plans with brooke
749 	com.cleanmaster.mguard;com.ea.game.tetris2011_na	playing tetris and cleaning files for it
750 	com.android.mms;com.android.chrome	texting brooke about going to dave and busters
751 	com.android.mms;com.android.chrome	making plans with friends
752 	com.snapchat.android;com.android.mms;com.snapchat.android;com.android.mms;com.snapchat.android	looking at snapchat in between important texts
753 	com.android.chrome;com.google.android.youtube	looking for skate videos
754 	com.snapchat.android;com.android.chrome;com.google.android.youtube;com.android.chrome	wasting time until my friends get off work
755 	com.snapchat.android;com.android.mms	talking to friends
756 	com.cleanmaster.mguard;com.ea.game.tetris2011_na	playing game boosted tetris
757 	com.android.mms;outgoing_call;com.android.phone	yelling at asher for being a dumbass via talk and text
758 	cmu.troy.androidlogger;com.lge.app.richnote	send the log and create the androidlogger memo for tuesday
759 	com.android.chrome;com.facebook.katana	high school memorial facebook page links to former high school students obituaries .
760 	com.android.chrome;com.lge.app.richnote	googled ear infection symptoms . copied link to post to the memo .
761 	com.lge.email;com.lge.app.richnote;com.lge.email;com.android.chrome;com.lge.email;com.facebook.katana	checking emails and then clicked on promo pro link for coupon codes . then liked their page .
762 	com.google.android.apps.maps;com.lge.QuickClip;com.lge.app.richnote;com.google.android.apps.maps;com.lge.app.richnote	google doctor organist selected directions for buses . screenshot time table and save to memo .
763 	com.lge.email;com.android.chrome;com.lge.email	checking email connected to brad 's deals link . follow the links to jetblue travel site .
764 	com.facebook.katana;com.android.gallery3d;com.facebook.orca;com.android.gallery3d	send melissa photos of rainbow butterfly unicorn kitten .
765 	com.android.chrome;com.facebook.katana;com.facebook.katana	check a link on joey 's page for global at works .
766 	com.lge.sizechangable.weather;com.android.chrome	check the weather and clicked the link on accuweather.com
767 	com.android.contacts;com.android.mms;com.lge.app.richnote	sent marci photo of rainbow butterfly unicorn kitten ( from memo ) .
768 	com.facebook.katana;com.android.contacts;com.facebook.katana	send marci video of drunk squirrel playing in the snow .
769 	com.android.chrome;com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps;com.jb.gosms;com.android.calendar;com.android.chrome	going to allegheny medical
770 	com.google.android.apps.maps;com.ubercab;outgoing_call	calling uber and finding direction
771 	com.jb.gosms;com.google.android.apps.maps;com.jb.gosms;com.google.android.apps.maps;com.jb.gosms;com.android.calendar;com.jb.gosms	setting up dinner plans with younger brother while on bus
772 	com.android.chrome;com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps	finding and checking on route to petsmart
773 	com.google.android.apps.maps;net.slickdeals.android;com.google.android.apps.maps;com.android.calendar	finding and checking route home
774 	com.lge.email;com.android.chrome	checking my e-mail using chrome
775 	com.lge.clock;com.spotify.music;com.lge.clock	using my stopwatch feature during a workout . was also listening to the fall of troy
776 	jp.co.johospace.jorte;com.kakao.talk;jp.co.johospace.jorte;jp.co.johospace.jorte;com.kakao.talk;jp.co.johospace.jorte;com.kakao.talk	check my list of thing to do for a certain day and send the list to a friend
777 	com.android.gallery3d;com.linecorp.b612.android	check photos taken with the app b612
778 	com.android.gallery3d;com.lge.email;com.android.gallery3d	check a photo of an instrument setup and download another related photo from email
779 	com.lge.music;com.android.settings	play music and turn on bluetooth speaker
780 	com.android.settings;com.lge.music;com.lge.music	connect to bluetooth headphone and play shuffle
781 	com.android.settings;com.android.browser	turning on wi-fi
782 	com.android.settings;com.android.vending	updating apps
783 	com.android.settings;com.android.vending	updating apps
784 	com.android.settings;com.facebook.katana	clearing facebook data to fix app problems
785 	com.google.android.gm;com.android.browser;com.google.android.gm;com.android.calendar	scheduling next lacs session
786 	com.android.email;com.android.chrome;com.android.email	open link in email
787 	com.android.contacts;com.android.mms	received text message from julian regarding dinner plans
788 	com.google.android.talk;com.whatsapp	call from harshit on google hangouts
789 	com.android.gallery3d;com.android.mms	choosing picture and sending it via text message
790 	com.android.gallery3d;com.whatsapp;com.android.gallery3d;com.facebook.katana;com.instagram.android;com.facebook.katana;com.facebook.katana;com.android.mms;com.facebook.katana;com.whatsapp;com.whatsapp;com.facebook.katana;com.android.chrome;com.instagram.android;com.facebook.katana;com.facebook.katana	sending pictures and conversing with friends about trip
791 	com.android.gallery3d;com.android.mms;com.whatsapp;com.android.mms;com.google.android.gm;com.instagram.android;com.whatsapp;com.android.mms;com.whatsapp;com.facebook.katana;com.whatsapp;com.facebook.katana	sending pictures to friends and family and posting on social media
792 	com.android.gallery3d;com.whatsapp	sending pictures to friend
793 	com.facebook.katana;com.google.android.youtube	clicked on video link on facebook
794 	com.android.dialer;com.whatsapp	recieved call from harshit but call cut out and whatsapped messaged about difficulty connecting
795 	com.google.android.gm;com.android.chrome	recieved email notification about freelancing opportunity and clicked on link to see full website
796 	com.facebook.katana;com.android.chrome	clicked on link through facebook
797 	com.sec.android.app.camera;com.android.mms	took picture of pet ; texted to krista
798 	com.sec.android.app.camera;com.android.mms	took picture of pet ; texted to krista
799 	com.android.chrome;com.facebook.katana	clicked link on facebook
800 	com.android.chrome;com.bitstrips.bitstrips;com.android.chrome	posting cartoons on facebook through chrome
801 	com.facebook.katana;com.bitstrips.bitstrips	cartoon program through facebook
802 	com.android.contacts;com.android.mms	msg from boss to know the updates
803 	com.android.contacts;com.android.mms;com.android.mms	texting debe ( mom )
804 	com.google.android.gm;com.android.chrome;com.google.android.gm;com.android.chrome	checking email and open external links from within messages
805 	com.android.mms;com.android.dialer;outgoing_call;com.android.phone;call_begin;com.android.dialer;com.android.mms;com.google.android.apps.maps	texting and callling debe ( mom ) to arrange pickup in oakland . used maps to determine how to describe where i was to her .
806 	com.google.android.gm;com.google.android.gm;com.google.android.apps.docs	opening attachment from gmail message in google docs
807 	com.google.android.apps.maps;com.buspgh.apps.app01	looked up scheduled departure for next route 65 and then used real time bus tracker
808 	com.google.android.apps.maps;com.android.dialer;com.google.android.apps.maps;com.android.contacts;outgoing_call	looking up directions to pittsburgh to see how to get onto the turnpike from west chester interrupted by a phone call from debe ( mom ) warning us of possible inclimate weather during the trip . called her back to let her know we were on the road .
809 	com.motorola.MotGallery2;com.android.mms	sending picture to marie ( mother in law )
810 	com.android.dialer;com.blockcallsgetcash;com.android.mms	received call from pnc bank erroniously flagged as spam clicked that it was an ok call then got transcript of voicemail on google voice via sms
811 	com.facebook.katana;com.android.chrome;com.facebook.katana;com.android.chrome;com.facebook.katana;com.android.chrome;com.facebook.katana;com.android.chrome;com.android.vending	saw article on fb about aclu app mobile justice went to external article about it posted about it on facebook then went to play store to download it
812 	com.android.browser;com.android.chrome	browsing sites
813 	com.android.mms;com.android.chrome;com.android.mms	texting scott to see if he wanted book looked up the book
814 	com.android.chrome;com.android.settings;com.android.chrome	browsing sites toggling wifi settings
815 	com.google.android.apps.docs;com.android.chrome	downloading kitchen installation instructions
816 	com.google.android.apps.docs;com.android.chrome;org.adblockplus.android;com.android.chrome	browsing for ikea assembly instructions downloading and opening toggling adblock on and off
817 	com.google.android.gm;com.android.chrome;com.google.android.gm	checking gmail clicking on message board links that led me to site
818 	com.google.android.gm;com.android.chrome;jp.kyocera.camera;com.android.chrome	checking mail clicking links off mail . emailing a photo that i took through gmail
819 	com.google.android.apps.docs;com.android.chrome;org.adblockplus.android;com.android.chrome;org.adblockplus.android;com.android.chrome;org.adblockplus.android;com.android.chrome;org.adblockplus.android;com.android.chrome;com.android.browser;org.adblockplus.android;com.android.browser;com.android.settings;com.android.chrome;com.android.settings;com.android.chrome	reading assembly instructions that i 'd downloaded browsing sites having connectivity issues . toggled between adblock chrome and browser turning wifi on and off
820 	com.android.settings;com.android.chrome;org.adblockplus.android;com.android.chrome;org.adblockplus.android;com.android.chrome;com.android.settings;com.android.chrome;org.adblockplus.android;com.android.chrome;com.android.browser;org.adblockplus.android;com.android.browser	toggling wifi on and off toggling adblock on and off trying with different browsers . turned out my wifi was down .
821 	org.adblockplus.android;com.android.browser;com.android.chrome	toggling settings to test connectivity
822 	com.google.android.gm;com.android.chrome;com.google.android.gm;com.android.chrome	checking gmail clicking on links to nextdoor board
823 	org.adblockplus.android;com.android.chrome;com.android.browser	toggling adblock settings and checking browsers for connectivity
824 	com.google.android.gms;com.android.settings;org.adblockplus.android;com.android.browser	checking mail toggling adblock and wifi settings testing browser
825 	jp.kyocera.camera;com.android.mms	sending scott picture message
826 	com.android.settings;com.android.browser;org.adblockplus.android;com.android.browser;com.android.settings	toggling wifi settings and adblock to test connectivity
827 	com.android.chrome;com.android.documentsui	looked up installation instructions for ikea furniture and opened document
828 	com.android.settings;com.android.browser	toggling wifi browsing sites
829 	com.android.settings;com.android.chrome	toggling wifi browsing sites
830 	com.android.deskclock;com.jrtstudio.music	setting alarm selecting music to be used as alarm
831 	com.android.settings;com.android.chrome;com.android.settings;com.android.chrome	toggling wifi on and off browsing sites
832 	com.android.settings;com.android.chrome;com.android.settings;com.android.chrome	toggling wifi on and off browsing sites
833 	com.android.settings;com.android.chrome	toggling wifi on and off browsing sites
834 	jp.kyocera.camera;com.android.mms;com.android.settings;com.android.mms;jp.kyocera.camera;com.android.mms;jp.kyocera.camera;com.jrtstudio.music;com.android.mms	sending plant pictures to anna and messaging about them . listening to rap mix while gardening .
835 	com.android.mms;com.jrtstudio.music;com.android.mms;com.jrtstudio.music	texting with scott listening to timbaland
836 	com.android.mms;com.jrtstudio.music;com.android.mms	texting with scott listening to blues mix
837 	com.android.browser;com.google.android.youtube;com.android.browser	looking for videos of dogs in swings watched videos
838 	com.google.android.gm;com.android.mms;com.google.android.talk;com.android.mms	talking using google hangouts
839 	com.android.chrome;com.google.android.gm;com.android.calendar;com.google.android.gm;com.android.chrome	checking tasks and adding them to calendar browsing links off gmail
840 	jp.kyocera.camera;com.android.gallery3d;com.android.settings;com.android.mms;jp.kyocera.camera;com.android.mms	taking pictures of cats turning off wi-fi ( wo n't send picture message if it 's on ) sending to scott
